asset_id,edge_id,from_node,to_node,mode,road_type,length_km,avg_speed_kmh,travel_time_hr,hazard_flood,hazard_cyclone,hazard_strike,hazard_accident,exposure_flood,exposure_cyclone,exposure_strike,exposure_accident,vulnerability_flood,vulnerability_cyclone,vulnerability_strike,vulnerability_accident,risk_flood,risk_cyclone,risk_strike,risk_accident,risk_natural,risk_human,composite_risk,edge_betweenness,importance_score,network_criticality_risk,risk_tier,timestamp,analysis_date
road_12290,road_12290,road_6,road_13,road,Primary,0.1868,80.0,0.002335,0.01,0.0,0.0,0.0,0.0110082192,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.00021640544196037872,0.0007,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_5,road_5,road_7,road_8,road,Trunk,0.1668,100.0,0.001668,0.0099,0.0,0.0,0.0,0.012383256600000002,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,7.956082425013923e-05,0.0003,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_7,road_7,road_7,road_11,road,Trunk,0.5361,100.0,0.005361,0.0099,0.0,0.0,0.0,0.01240153695,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,7.717399952263506e-05,0.0002,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_20,road_20,road_7,road_13,road,Trunk,0.1069,100.0,0.001069,0.01,0.0,0.0,0.0,0.012505345000000001,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0021788527329143132,0.0071,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_315,road_315,road_7,road_245,road,Primary,0.1752,80.0,0.00219,0.01,0.0,0.0,0.0,0.0110077088,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,6.364865940011139e-07,0.0,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_414,road_414,road_7,road_567,road,Trunk,1.4179,100.0,0.014179,0.0092,0.0,0.0,0.0,0.011565223400000001,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.002786060943591376,0.009,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_12289,road_12289,road_7,road_314,road,Primary,0.0909,80.0,0.001136,0.01,0.0,0.0,0.0,0.011003999600000001,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0003931895934441881,0.0013,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_6,road_6,road_9,road_10,road,Primary,0.7439,80.0,0.009299,0.0106,0.0,0.0,0.0,0.011694695496000003,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.004060466226430106,0.0132,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_179,road_179,road_9,road_272,road,Primary,1.771,80.0,0.022137,0.0109,0.0,0.0,0.0,0.012074937160000002,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,3.1824329700055694e-07,0.0,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_2243,road_2243,road_9,road_308,road,Primary,1.7858,80.0,0.022323,0.0109,0.0,0.0,0.0,0.012075646968000002,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0041393905640862445,0.0134,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_17412,road_17412,road_9,road_276,road,Primary,3.0316,80.0,0.037895,0.0102,0.0,0.0,0.0,0.011356058208000001,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_8943,road_8943,road_10,road_1884,road,Primary,1.4896,80.0,0.01862,0.0101,0.0,0.0,0.0,0.011176197823999999,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.003981223645476968,0.0129,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_213,road_213,road_11,road_15,road,Trunk,0.4262,100.0,0.004262,0.01,0.0,0.0,0.0,0.012521309999999999,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,2.386824727504177e-06,0.0,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_8,road_8,road_12,road_13,road,Trunk,0.5147,100.0,0.005147,0.0101,0.0,0.0,0.0,0.01265099235,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.002079401702601639,0.0067,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_9,road_9,road_13,road_14,road,Trunk,0.4592,100.0,0.004592,0.0102,0.0,0.0,0.0,0.0127734192,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,7.924258095313868e-05,0.0003,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_314,road_314,road_13,road_427,road,Primary,2.2063,80.0,0.027579,0.0095,0.0,0.0,0.0,0.010542223340000002,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0001522794176147665,0.0005,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_10,road_10,road_14,road_15,road,Trunk,0.5954,100.0,0.005954,0.0103,0.0,0.0,0.0,0.012905663100000003,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,3.1824329700055694e-07,0.0,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_23534,road_23534,road_15,road_657,road,Trunk,1.0071,100.0,0.010071,0.0103,0.0,0.0,0.0,0.012926865649999997,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0006641737608401624,0.0022,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_12,road_12,road_16,road_17,road,Primary,1.1958,80.0,0.014947,0.4212,0.0,0.0,0.0,0.4655361522240001,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1373,0.0,0.0,0.0,0.1373,0.0,0.0824,7.956082425013923e-05,0.0003,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_4328,road_4328,road_17,road_3339,road,Primary,2.5857,80.0,0.032321,0.4154,0.0,0.0,0.0,0.46166603903200004,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1342,0.0,0.0,0.0,0.1342,0.0,0.0805,0.011641180682631872,0.0377,0.003,LOW,20260427_163314,2026-04-27 16:33:25
road_8860,road_8860,road_17,road_5013,road,Primary,2.582,80.0,0.032275,0.4109,0.0,0.0,0.0,0.45665815272,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1313,0.0,0.0,0.0,0.1313,0.0,0.0788,0.022365502426605142,0.0724,0.0057,LOW,20260427_163314,2026-04-27 16:33:25
road_8861,road_8861,road_17,road_221,road,Primary,1.0252,80.0,0.012815,0.4381,0.0,0.0,0.0,0.483886216528,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1484,0.0,0.0,0.0,0.1484,0.0,0.089,0.035727106372822025,0.1157,0.0103,LOW,20260427_163314,2026-04-27 16:33:25
road_14,road_14,road_18,road_19,road,Trunk,2.8024,100.0,0.028024,0.013,0.0,0.0,0.0,0.016432155999999996,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.011029835309093803,0.0357,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_11049,road_11049,road_18,road_10671,road,Trunk,0.3276,100.0,0.003276,0.014,0.0,0.0,0.0,0.017522931999999998,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0002,0.0,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_22369,road_22369,road_18,road_270,road,Trunk,0.0714,100.0,0.000714,0.0139,0.0,0.0,0.0,0.0173799623,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0002,0.0,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_7874,road_7874,road_19,road_8216,road,Trunk,0.384,100.0,0.00384,0.0124,0.0,0.0,0.0,0.015523808,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,7.956082425013923e-05,0.0003,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_15,road_15,road_20,road_21,road,Primary,0.9384,80.0,0.01173,0.0094,0.0,0.0,0.0,0.010378812224000002,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0021586442835547777,0.007,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_22061,road_22061,road_20,road_2881,road,Primary,0.0366,80.0,0.000458,0.0097,0.0,0.0,0.0,0.010671562088,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.002079401702601639,0.0067,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_2213,road_2213,road_21,road_264,road,Primary,0.1057,80.0,0.001321,0.0094,0.0,0.0,0.0,0.010344371752,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0022378868645079163,0.0072,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_16,road_16,road_22,road_23,road,Primary,1.341,80.0,0.016762,0.6452,0.0,0.0,0.0,0.71352693808,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.3223,0.0,0.0,0.0,0.3223,0.0,0.1934,0.0024756146073673323,0.008,0.0015,LOW,20260427_163314,2026-04-27 16:33:25
road_1802,road_1802,road_22,road_2426,road,Primary,1.3768,80.0,0.01721,0.6243,0.0,0.0,0.0,0.6905119594560001,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.3018,0.0,0.0,0.0,0.3018,0.0,0.1811,0.002554857188320471,0.0083,0.0015,LOW,20260427_163314,2026-04-27 16:33:25
road_1804,road_1804,road_23,road_2424,road,Primary,1.2524,80.0,0.015655,0.6088,0.0,0.0,0.0,0.673034828928,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.2868,0.0,0.0,0.0,0.2868,0.0,0.1721,0.0023963720264141937,0.0078,0.0013,LOW,20260427_163314,2026-04-27 16:33:25
road_17,road_17,road_24,road_25,road,Trunk,5.263,100.0,0.05263,0.0828,0.0,0.0,0.0,0.105678882,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0061,0.0,0.0,0.0,0.0061,0.0,0.0037,6.905879544912085e-05,0.0002,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_8037,road_8037,road_24,road_5489,road,Trunk,0.8719,100.0,0.008719,0.0801,0.0,0.0,0.0,0.10047419594999998,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0056,0.0,0.0,0.0,0.0056,0.0,0.0034,0.00012379664253321665,0.0004,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_4881,road_4881,road_25,road_109,road,Trunk,0.1793,100.0,0.001793,0.1107,0.0,0.0,0.0,0.13847424255000002,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0107,0.0,0.0,0.0,0.0107,0.0,0.0064,3.5325005967061824e-05,0.0001,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_2238,road_2238,road_26,road_293,road,Trunk,0.1469,100.0,0.001469,0.0114,0.0,0.0,0.0,0.014258373300000002,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,6.364865940011139e-07,0.0,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_2239,road_2239,road_26,road_2897,road,Primary,0.0378,80.0,0.000472,0.0114,0.0,0.0,0.0,0.012541896048,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.00015912164850027846,0.0005,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_16865,road_16865,road_26,road_104,road,Trunk,1.9591,100.0,0.019591,0.0119,0.0,0.0,0.0,0.01499156645,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.00769130400190946,0.0249,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_26293,road_26293,road_26,road_2892,road,Trunk,0.5614,100.0,0.005614,0.0114,0.0,0.0,0.0,0.0142819998,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.008158485161906278,0.0264,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_26298,road_26298,road_26,road_13202,road,Primary,0.1581,80.0,0.001976,0.0115,0.0,0.0,0.0,0.012657999860000001,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.00015912164850027846,0.0005,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_26300,road_26300,road_26,road_19004,road,Primary,0.0993,80.0,0.001241,0.0114,0.0,0.0,0.0,0.012544980888000002,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,7.956082425013923e-05,0.0003,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_26302,road_26302,road_26,road_294,road,Primary,0.0648,80.0,0.00081,0.0114,0.0,0.0,0.0,0.012543250368,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,5.728379346010025e-06,0.0,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_26303,road_26303,road_26,road_105,road,Trunk,0.1985,100.0,0.001985,0.0115,0.0,0.0,0.0,0.014386413749999999,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_19,road_19,road_27,road_28,road,Trunk,0.3222,100.0,0.003222,0.0086,0.0,0.0,0.0,0.010763854599999999,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,7.956082425013923e-05,0.0003,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_8990,road_8990,road_28,road_9185,road,Trunk,0.1694,100.0,0.001694,0.0085,0.0,0.0,0.0,0.010632199500000002,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.00015912164850027846,0.0005,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_21,road_21,road_29,road_30,road,Primary,1.3099,80.0,0.016374,0.008,0.0,0.0,0.0,0.00884610848,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035888296602752806,0.0116,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_23467,road_23467,road_29,road_1303,road,Trunk,0.035,100.0,0.00035,0.0078,0.0,0.0,0.0,0.009751365,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,7.701487787413477e-05,0.0002,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_23468,road_23468,road_29,road_17566,road,Trunk,0.0287,100.0,0.000287,0.0077,0.0,0.0,0.0,0.00962610495,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0037403134696475456,0.0121,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_3759,road_3759,road_30,road_4428,road,Primary,1.2391,80.0,0.015489,0.0085,0.0,0.0,0.0,0.009396342340000002,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.00015912164850027846,0.0005,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_12213,road_12213,road_30,road_290,road,Primary,0.2379,80.0,0.002974,0.0085,0.0,0.0,0.0,0.009358897460000003,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0032909539342827593,0.0107,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_13000,road_13000,road_30,road_11926,road,Primary,0.1144,80.0,0.00143,0.0085,0.0,0.0,0.0,0.009354278560000002,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,7.956082425013923e-05,0.0003,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_22,road_22,road_31,road_32,road,Primary,0.2193,80.0,0.002741,0.007,0.0,0.0,0.0,0.00770675444,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005546980666719707,0.0018,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_22677,road_22677,road_31,road_17106,road,Primary,0.1765,80.0,0.002206,0.0069,0.0,0.0,0.0,0.007595358540000001,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015912164850027846,0.0005,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_26692,road_26692,road_31,road_19154,road,Primary,0.1298,80.0,0.001623,0.0068,0.0,0.0,0.0,0.007483883616,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002386824727504177,0.0008,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_26816,road_26816,road_31,road_19153,road,Primary,0.0979,80.0,0.001224,0.0068,0.0,0.0,0.0,0.0074829291679999995,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.115204073514202e-05,0.0003,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_26290,road_26290,road_32,road_2828,road,Primary,1.2325,80.0,0.015406,0.0074,0.0,0.0,0.0,0.008180130200000002,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009446097541570532,0.0306,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_26689,road_26689,road_32,road_19155,road,Primary,0.1092,80.0,0.001365,0.007,0.0,0.0,0.0,0.00770336336,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008812475137242422,0.0285,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_23,road_23,road_33,road_34,road,Motorway,2.3025,120.0,0.019188,0.0061,0.0,0.0,0.0,0.00769522625,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011603309730288806,0.0376,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_13468,road_13468,road_33,road_91,road,Motorway,0.1724,120.0,0.001437,0.0059,0.0,0.0,0.0,0.0073800858,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011663775956718912,0.0378,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_209,road_209,road_34,road_311,road,Motorway,0.0862,120.0,0.000718,0.0071,0.0,0.0,0.0,0.0088780601,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15513151404248549,0.5024,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_210,road_210,road_34,road_312,road,Motorway,2.3067,120.0,0.019223,0.0065,0.0,0.0,0.0,0.00819996775,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14372631076457953,0.4655,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_211,road_211,road_34,road_313,road,Motorway,0.11,120.0,0.000917,0.0072,0.0,0.0,0.0,0.009003959999999998,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013764022595274088,0.0004,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_24,road_24,road_35,road_36,road,Trunk,0.8991,100.0,0.008991,0.0056,0.0,0.0,0.0,0.0070251748,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.64030551356512e-05,0.0003,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_18693,road_18693,road_35,road_6763,road,Trunk,0.0383,100.0,0.000383,0.0058,0.0,0.0,0.0,0.007251110699999999,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016214495982178376,0.0005,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_69,road_69,road_36,road_103,road,Trunk,1.5442,100.0,0.015442,0.0056,0.0,0.0,0.0,0.0070432376,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2252366934521442e-05,0.0,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_26,road_26,road_39,road_40,road,Trunk,0.7405,100.0,0.007405,0.0058,0.0,0.0,0.0,0.007271474499999999,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11587381653273929,0.3753,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_290,road_290,road_39,road_399,road,Trunk,0.0735,100.0,0.000735,0.0058,0.0,0.0,0.0,0.0072521315,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12746216882806907,0.4128,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_291,road_291,road_39,road_400,road,Trunk,0.5625,100.0,0.005625,0.0058,0.0,0.0,0.0,0.0072663125,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011647545548571885,0.0377,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_10005,road_10005,road_40,road_404,road,Motorway,0.4653,120.0,0.003877,0.0057,0.0,0.0,0.0,0.00713826105,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11587238443790278,0.3753,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_12885,road_12885,road_40,road_401,road,Trunk,0.1599,100.0,0.001599,0.0058,0.0,0.0,0.0,0.007254637099999999,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0625348078606096e-05,0.0002,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_29,road_29,road_44,road_45,road,Motorway,0.6738,120.0,0.005615,0.4684,0.0,0.0,0.0,0.5870780395999999,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1925,0.0,0.0,0.0,0.1925,0.0,0.1155,0.0,0.0,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_875,road_875,road_44,road_1286,road,Motorway,0.2835,120.0,0.002362,0.4603,0.0,0.0,0.0,0.57602747525,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1856,0.0,0.0,0.0,0.1856,0.0,0.1114,0.002950751849789164,0.0096,0.0011,LOW,20260427_163314,2026-04-27 16:33:25
road_2701,road_2701,road_44,road_3323,road,Motorway,0.1671,120.0,0.001393,0.4647,0.0,0.0,0.0,0.5812632568499999,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1891,0.0,0.0,0.0,0.1891,0.0,0.1135,0.00318847959264858,0.0103,0.0012,LOW,20260427_163314,2026-04-27 16:33:25
road_8849,road_8849,road_44,road_9058,road,Motorway,0.315,120.0,0.002625,0.4671,0.0,0.0,0.0,0.5846106825,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1912,0.0,0.0,0.0,0.1912,0.0,0.1147,0.00015912164850027846,0.0005,0.0001,LOW,20260427_163314,2026-04-27 16:33:25
road_8854,road_8854,road_45,road_1286,road,Motorway,0.2936,120.0,0.002447,0.4576,0.0,0.0,0.0,0.5726717568,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1834,0.0,0.0,0.0,0.1834,0.0,0.11,3.1824329700055694e-07,0.0,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_13644,road_13644,road_45,road_3322,road,Motorway,0.053,120.0,0.000442,0.4741,0.0,0.0,0.0,0.5927506365,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1967,0.0,0.0,0.0,0.1967,0.0,0.118,7.956082425013923e-05,0.0003,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_2626,road_2626,road_46,road_47,road,Trunk,0.4867,100.0,0.004867,0.5396,0.0,0.0,0.0,0.6758131166000001,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.2553,0.0,0.0,0.0,0.2553,0.0,0.1532,0.04181701010422468,0.1354,0.0207,LOW,20260427_163314,2026-04-27 16:33:25
road_24267,road_24267,road_46,road_18008,road,Trunk,0.5775,100.0,0.005775,0.5061,0.0,0.0,0.0,0.63408636375,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.2246,0.0,0.0,0.0,0.2246,0.0,0.1348,0.04167364149892593,0.135,0.0182,LOW,20260427_163314,2026-04-27 16:33:25
road_24268,road_24268,road_46,road_18009,road,Trunk,0.5968,100.0,0.005968,0.5053,0.0,0.0,0.0,0.6331328152,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.2239,0.0,0.0,0.0,0.2239,0.0,0.1343,7.430980984963005e-05,0.0002,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_104,road_104,road_47,road_159,road,Trunk,0.4365,100.0,0.004365,0.5005,0.0,0.0,0.0,0.6267173412499999,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.2196,0.0,0.0,0.0,0.2196,0.0,0.1318,0.0013512610390643647,0.0044,0.0006,LOW,20260427_163314,2026-04-27 16:33:25
road_2643,road_2643,road_47,road_3277,road,Motorway,0.4214,120.0,0.003512,0.489,0.0,0.0,0.0,0.612280323,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.2096,0.0,0.0,0.0,0.2096,0.0,0.1258,0.05425873180046146,0.1757,0.0221,LOW,20260427_163314,2026-04-27 16:33:25
road_13218,road_13218,road_47,road_3261,road,Trunk,0.5414,100.0,0.005414,0.4985,0.0,0.0,0.0,0.6244744395,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.2179,0.0,0.0,0.0,0.2179,0.0,0.1307,0.045548890126501713,0.1475,0.0193,LOW,20260427_163314,2026-04-27 16:33:25
road_31,road_31,road_48,road_49,road,Motorway,0.6492,120.0,0.00541,0.4888,0.0,0.0,0.0,0.6125866448,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.2096,0.0,0.0,0.0,0.2096,0.0,0.1258,7.956082425013923e-05,0.0003,0.0,LOW,20260427_163314,2026-04-27 16:33:25
road_13435,road_13435,road_49,road_8705,road,Motorway,0.0975,120.0,0.000813,0.4738,0.0,0.0,0.0,0.5924809775,0.0,0.0,0.0,0.7,0.4,0.45,0.6,0.1965,0.0,0.0,0.0,0.1965,0.0,0.1179,0.06551977086482616,0.2122,0.025,LOW,20260427_163314,2026-04-27 16:33:25
